Price,QQQ,SPY,Bucket_Return
2025-09-11,0.005820555603380573,0.008310264731785644,0.007065410167583108
2025-09-12,0.004417062217823897,-0.0003347065098450175,0.00204117785398944
2025-09-15,0.008557082407173233,0.005323952420932088,0.00694051741405266
2025-09-16,-0.0008451865317253837,-0.0013767927852816886,-0.0011109896585035361
2025-09-17,-0.0019959461391949596,-0.0012425285544682696,-0.0016192373468316146
2025-09-18,0.009017008869149912,0.004672632334522309,0.00684482060183611
2025-09-19,0.0067693390576313295,0.004952781371340809,0.005861060214486069
2025-09-22,0.005920014489817493,0.004731100453688075,0.005325557471752784
2025-09-23,-0.0066422865178928925,-0.005443566388828813,-0.006042926453360853
2025-09-24,-0.0035105464204016057,-0.003181633452613686,-0.0033460899365076457
2025-09-25,-0.0043112810845634675,-0.0046134974884720625,-0.004462389286517765
2025-09-26,0.004110868708396165,0.005729144366994232,0.0049200065376951985
2025-09-29,0.004631128390526484,0.0028103664411398555,0.00372074741583317
2025-09-30,0.0027391934617468916,0.0037668667591119753,0.0032530301104294335
2025-10-01,0.004796954247462626,0.0034074772846366397,0.004102215766049633
2025-10-02,0.004111072081054212,0.001151803537192908,0.00263143780912356
2025-10-03,-0.0042097062459061085,-1.4767362221612679e-05,-0.0021122368040638606
2025-10-06,0.00751012746217139,0.003586228910336109,0.005548178186253749
2025-10-07,-0.005265629590874843,-0.003707492250961897,-0.00448656092091837
2025-10-08,0.011463908977050519,0.005963052412792269,0.008713480694921394
2025-10-09,-0.001210326626064906,-0.0028970083792374535,-0.0020536675026511797
2025-10-10,-0.03471426066481298,-0.02702782789908964,-0.03087104428195131
2025-10-13,0.021221340338120287,0.015344074693208754,0.01828270751566452
2025-10-14,-0.006661052516025445,-0.0012216548034567065,-0.003941353659741076
2025-10-15,0.007056799644560963,0.004439523175783,0.005748161410171981
2025-10-16,-0.003702929971409308,-0.006810261153983976,-0.005256595562696642
2025-10-17,0.006566806282733095,0.0056763938002961645,0.00612160004151463
2025-10-20,0.01260069798083241,0.010400475399621634,0.011500586690227022
2025-10-21,-0.00026145750199924045,-1.4904481475785936e-05,-0.0001381809917375132
2025-10-22,-0.009634020903854679,-0.0051989069274410715,-0.007416463915647875
2025-10-23,0.008406478919983362,0.005929891190499692,0.007168185055241527
2025-10-24,0.010678283621570861,0.008172571104630766,0.009425427363100813
2025-10-27,0.017809206690438284,0.011797712023148943,0.014803459356793613
2025-10-28,0.007689944792912851,0.002655998956591077,0.005172971874751964
2025-10-29,0.004502978524613344,0.0004803870398957244,0.002491682782254534
2025-10-30,-0.015288617310262875,-0.010998143937076876,-0.013143380623669876
2025-10-31,0.004823917340689654,0.0032800997320787673,0.004052008536384211
2025-11-03,0.004784806280031528,0.0018767772528909266,0.0033307917664612274
2025-11-04,-0.020297981112231467,-0.011853539942447533,-0.0160757605273395
2025-11-05,0.006507919929066963,0.003465389196996238,0.004986654563031601
2025-11-06,-0.018627335191010785,-0.010729333212666003,-0.014678334201838394
2025-11-07,-0.003155329947613583,0.0009845075813768034,-0.00108541118311839
2025-11-10,0.022124205973549582,0.015604343307994428,0.018864274640772005
2025-11-11,-0.0026635198225943846,0.0022892399865568347,-0.00018713991801877494
2025-11-12,-0.0007883526216219128,0.0005564884786124491,-0.00011593207150473184
2025-11-13,-0.020415998883927977,-0.016594019980226582,-0.01850500943207728
2025-11-14,0.0007560348771753489,-0.00016376876033719068,0.0002961330584190791
2025-11-17,-0.008540549015193744,-0.009316433429244597,-0.00892849122221917
2025-11-18,-0.012175728824554977,-0.00839755277010068,-0.010286640797327828
2025-11-19,0.005970087071594188,0.00386320014283692,0.004916643607215554
2025-11-20,-0.023671812130308,-0.015242245459799575,-0.019457028795053788
2025-11-21,0.007512745003187771,0.009961222976632822,0.008736983989910296
2025-11-24,0.02557318657013896,0.014718507062180475,0.020145846816159718
2025-11-25,0.0061636773483719764,0.009405991442055894,0.007784834395213935
2025-11-26,0.008835786936959966,0.006903483450626968,0.007869635193793467
2025-11-28,0.008107212644960615,0.005458406338614941,0.006782809491787778
2025-12-01,-0.003358999728951928,-0.004565505423429594,-0.003962252576190761
2025-12-02,0.007826107993032627,0.001852299674079072,0.00483920383355585
2025-12-03,0.0024437973823301373,0.0034627677932603795,0.0029532825877952584
2025-12-04,-0.0009302477124336628,0.0007310561539983773,-9.959577921764273e-05
2025-12-05,0.0040773927632637985,0.0018995368427094927,0.0029884648029866456
2025-12-08,-0.0019184508699994218,-0.0030042775146746914,-0.0024613641923370566
2025-12-09,0.001233363970579271,-0.0008630551776172002,0.00018515439648103538
2025-12-10,0.004095641190661192,0.006632177546088913,0.005363909368375053
2025-12-11,-0.0032344057942019777,0.002326948130527251,-0.00045372883183736334
2025-12-12,-0.019118252358505283,-0.01075196892753394,-0.014935110643019611
2025-12-15,-0.0050194605687891025,-0.0015108877827512135,-0.003265174175770158
2025-12-16,0.00198183236809113,-0.00273229759527871,-0.00037523261359379
2025-12-17,-0.018537002937461078,-0.011003620102041367,-0.014770311519751222
2025-12-18,0.014490189497912143,0.0075513325776148665,0.011020761037763505
2025-12-19,0.013035315712881301,0.009063445479451815,0.011049380596166558
2025-12-22,0.004793523378516795,0.006229892278320159,0.005511707828418477
2025-12-23,0.004683311224304099,0.004570454818432879,0.004626883021368489
2025-12-24,0.0029255937289227596,0.0035176203055324873,0.0032216070172276234
2025-12-26,-6.415532994641371e-05,-0.00010141503224314619,-8.278518109477995e-05
2025-12-29,-0.004840560837798935,-0.003563628207054803,-0.004202094522426869
2025-12-30,-0.0023194000033860407,-0.0012211007345822589,-0.0017702503689841498
2025-12-31,-0.008265620622022962,-0.007408967373390696,-0.007837293997706829
2026-01-02,-0.0019370922526258383,0.0018330397334518356,-5.2026259587001356e-05
2026-01-05,0.007942920296294842,0.006660113816063129,0.0073015170561789855
2026-01-06,0.008786541904950873,0.005947183373089304,0.007366862639020089
2026-01-07,0.0009625291018258153,-0.0032233567922274053,-0.001130413845200795
2026-01-08,-0.005689022373661312,-0.00010153268198576093,-0.0028952775278235365
2026-01-09,0.009960230387576985,0.006613342394092614,0.0082867863908348
2026-01-12,0.0008298140919966723,0.0015704538117717881,0.0012001339518842302
2026-01-13,-0.0014828582155441694,-0.0019994751058702853,-0.0017411666607072274
2026-01-14,-0.010682812558703958,-0.0049152373416185835,-0.007799024950161271
2026-01-15,0.0035994548785334146,0.0027232143965294497,0.003161334637531432
2026-01-16,-0.0008363134391510263,-0.0008378739908954103,-0.0008370937150232183
2026-01-20,-0.021247196265635315,-0.020356785723545046,-0.02080199099459018
2026-01-21,0.013518415093042524,0.011541079202094462,0.012529747147568493
2026-01-22,0.007269434343049719,0.005223230019727687,0.006246332181388703
2026-01-23,0.0031574002207581664,0.0003627802397405677,0.001760090230249367
2026-01-26,0.0044000880881227555,0.005078147060609828,0.004739117574366292
2026-01-27,0.009065299074749289,0.003984264729684606,0.006524781902216947
2026-01-28,0.0033114782290084577,-0.00010066990364987483,0.0016054041626792914
2026-01-29,-0.005985266190749683,-0.0019843824489698125,-0.003984824319859748
2026-01-30,-0.012010861787367544,-0.0029825802604032114,-0.007496721023885378
2026-02-02,0.006866428449922912,0.004971362130935519,0.005918895290429216
2026-02-03,-0.015364015491678096,-0.00845539643070059,-0.011909705961189343
2026-02-04,-0.017468973844366742,-0.004843921678897134,-0.011156447761631938
2026-02-05,-0.014395320471625062,-0.012489211256201727,-0.013442265863913394
2026-02-06,0.021137893316513612,0.019184711840951385,0.0201613025787325
2026-02-09,0.007660140255637327,0.004821832103010459,0.006240986179323893
2026-02-10,-0.004639315964515389,-0.002637160432080843,-0.003638238198298116
2026-02-11,0.0026820690749720377,-0.00023105881441631837,0.0012255051302778597
2026-02-12,-0.02033890905437341,-0.0154488742279012,-0.017893891641137305
2026-02-13,0.0021310489817716327,0.0007044854938154099,0.0014177672377935213
2026-02-17,-0.0010301095351836764,0.0016134664707250224,0.00029167846777067297
2026-02-18,0.007467203941096567,0.005037758541617032,0.0062524812413568
2026-02-19,-0.003829708848107294,-0.0026374339404172664,-0.00323357139426228
2026-02-20,0.008848887182637988,0.007231864589122949,0.008040375885880469
2026-02-23,-0.012154967656684001,-0.010211314710874664,-0.011183141183779333
2026-02-24,0.010741490883328764,0.00726845293039502,0.009004971906861892
2026-02-25,0.014493203844452518,0.008438348943581309,0.011465776394016913
2026-02-26,-0.012064559559788246,-0.005554476391621099,-0.008809517975704673
2026-02-27,-0.003200752556519526,-0.004801943258527341,-0.004001347907523434
2026-03-02,0.0013173586531323167,0.0005685787823312971,0.0009429687177318069
2026-03-03,-0.01070559977488339,-0.00881433848279567,-0.00975996912883953
2026-03-04,0.015243184213533878,0.007055308353084655,0.011149246283309266
2026-03-05,-0.0030128296914716524,-0.005575546846393831,-0.0042941882689327415
2026-03-06,-0.015043230922446638,-0.013107135070836495,-0.014075182996641566
2026-03-09,0.013355609155110137,0.008760025013039074,0.011057817084074606
2026-03-10,1.6490698843574236e-05,-0.0016071269053671289,-0.0007953181032617773
2026-03-11,-0.00013162176108916235,-0.0012551629285171284,-0.0006933923448031454
2026-03-12,-0.017163363705524626,-0.015184948869363502,-0.016174156287444064
2026-03-13,-0.005927136342962935,-0.005660109501006372,-0.0057936229219846536
2026-03-16,0.011217406681325315,0.010176866111483163,0.010697136396404239
2026-03-17,0.004880276719680499,0.00263055486997521,0.0037554157948278544
2026-03-18,-0.01393967271473795,-0.013953645387120184,-0.013946659050929067
2026-03-19,-0.0031602840516394837,-0.0024643404851918405,-0.002812312268415662
2026-03-20,-0.018481721188927547,-0.01433577587250423,-0.01640874853071589
2026-03-23,0.011478969781072212,0.01050001924493782,0.010989494513005016
2026-03-24,-0.006836767910289088,-0.0033568497522664664,-0.005096808831277777
2026-03-25,0.006575613863315066,0.0055727589473859585,0.006074186405350512
2026-03-26,-0.023867900245077234,-0.017858744158138706,-0.02086332220160797
2026-03-27,-0.019536696991535485,-0.017051883523327982,-0.018294290257431733
2026-03-30,-0.00764333545868201,-0.0033434623831846144,-0.005493398920933312
2026-03-31,0.03385391270884219,0.02906792569891481,0.0314609192038785
2026-04-01,0.012353174006878076,0.007534463782890022,0.009943818894884049
2026-04-02,0.0011466223630531847,0.0009004744280911581,0.0010235483955721714
2026-04-06,0.006017333325542884,0.004726797348638012,0.005372065337090448
2026-04-07,0.00015297681473014357,0.0004400741058487867,0.00029652546028946514
2026-04-08,0.029732070204270045,0.025469554638327674,0.02760081242129886
2026-04-09,0.006764631332426108,0.00576909117108837,0.006266861251757239
2026-04-10,0.001442181745508142,-0.0006617805145495703,0.00039020061547928586
2026-04-13,0.010342525812865766,0.009772397784351794,0.01005746179860878
2026-04-14,0.018157016912369928,0.01218488075237012,0.015170948832370024
2026-04-15,0.013999441886586528,0.007890994867038925,0.010945218376812726
2026-04-16,0.004816357344643363,0.002457311622604319,0.003636834483623841
2026-04-17,0.013084149556009228,0.012085685130224011,0.01258491734311662
2026-04-20,-0.0031748441644519065,-0.001999667552905704,-0.0025872558586788053
2026-04-21,-0.003803338055735961,-0.006546949154936255,-0.005175143605336108
2026-04-22,0.016730507621555812,0.010126696838070659,0.013428602229813236
2026-04-23,-0.005632645699066852,-0.0038807239498251933,-0.0047566848244460225
2026-04-24,0.019127478891562966,0.007749297960024215,0.01343838842579359
2026-04-27,0.0005271669328243966,0.0017228064887020444,0.0011249867107632205
2026-04-28,-0.010056746717555742,-0.004865948728146163,-0.007461347722850953
2026-04-29,0.0015816882089692008,-0.0008992885192176114,0.0003411998448757947
